module,type,name,res_id,src,value
account,model,"ir.model,name",account.model_account_journal_select,Account Journal Select,أختر اليومية المحاسبية
account,field,"account.invoice.report,account_line_id",0,Account Line,سطر الحساب
account,view,account.fiscal.position,account.view_account_position_form,Account Mapping,تخصيص الحساب
account,field,"account.fiscal.position,account_ids",0,Account Mapping,تخصيص الحساب
account,field,"account.fiscal.position.template,account_ids",0,Account Mapping,تخصيص الحساب
account,field,"account.use.model,model",0,Account Model,نموذج حساب
account,model,"ir.model,name",account.model_account_model,Account Model,نموذج حساب
account,model,"ir.model,name",account.model_account_model_line,Account Model Entries,إدخالات نماذج الحسابات
account,view,website,account.report_analyticbalance,Account Name,اسم الحساب
account,view,website,account.report_centraljournal,Account Name,اسم الحساب
account,view,website,account.report_invertedanalyticbalance,Account Name,اسم الحساب
account,field,"account.bank.accounts.wizard,acc_name",0,Account Name.,اسم الحساب.
account,model,"ir.model,name",account.model_account_partner_ledger,Account Partner Ledger,حساب أستاذ الشريك
account,field,"res.partner,property_account_payable",0,Account Payable,الحساب المدفوع
account,view,account.period,account.view_account_period_form,Account Period,فترة الحساب
account,model,"ir.actions.act_window,name",account.action_account_print_journal,Account Print Journal,يومية طباعة حساب
account,model,"ir.model,name",account.model_account_print_journal,Account Print Journal,يومية طباعة حساب
account,view,product.category,account.view_category_property_form,Account Properties,خصائص الحساب
account,field,"res.partner,property_account_receivable",0,Account Receivable,حساب المقبوضات
account,model,"ir.model,name",account.model_account_move_reconcile,Account Reconciliation,حساب التسوية
account,view,account.financial.report,account.view_account_financial_report_form,Account Report,تقرير الحساب
account,view,account.financial.report,account.view_account_financial_report_search,Account Report,تقرير الحساب
account,view,account.financial.report,account.view_account_financial_report_tree,Account Report,تقرير الحساب
account,field,"account.financial.report,children_ids",0,Account Report,تقرير الحساب
account,model,"ir.model,name",account.model_account_financial_report,Account Report,تقرير الحساب
account,field,"accounting.report,account_report_id",0,Account Reports,تقارير الحساب
account,model,"ir.ui.menu,name",account.menu_account_financial_reports_tree,Account Reports,تقارير الحساب
account,view,account.financial.report,account.view_account_report_tree_hierarchy,Account Reports Hierarchy,المسلسل الهرمي لتقارير الحسابات
account,model,"ir.ui.menu,name",account.menu_account_report_tree_hierarchy,Account Reports Hierarchy,المسلسل الهرمي لتقارير الحسابات
account,field,"account.fiscal.position.account,account_src_id",0,Account Source,مصدر الحساب
account,field,"account.fiscal.position.account.template,account_src_id",0,Account Source,مصدر الحساب
account,model,"ir.actions.act_window,name",account.action_account_state_open,Account State Open,فتح حالة الحساب
account,model,"ir.model,name",account.model_account_state_open,Account State Open,فتح حالة الحساب
account,view,account.account,account.account_account_graph,Account Statistics,إحصائيات الحساب
account,view,account.bank.statement,account.account_cash_statement_graph,Account Statistics,إحصائيات الحساب
account,view,account.move.line,account.account_move_line_graph,Account Statistics,إحصائيات الحساب
account,view,account.subscription,account.view_subscription_search,Account Subscription,إشتراك الحساب
account,model,"ir.model,name",account.model_account_subscription,Account Subscription,إشتراك الحساب
account,model,"ir.model,name",account.model_account_subscription_line,Account Subscription Line,خط إشتراك الحساب
account,view,account.tax,account.view_tax_form,Account Tax,حساب الضرائب
account,view,account.tax,account.view_tax_tree,Account Tax,حساب الضرائب
account,field,"account.tax,tax_code_id",0,Account Tax Code,كود الحساب الضريبي
account,view,account.tax.code,account.view_tax_code_form,Account Tax Code,كود الحساب الضريبي
account,view,account.tax.code,account.view_tax_code_search,Account Tax Code,كود الحساب الضريبي
account,view,account.tax.code,account.view_tax_code_tree,Account Tax Code,كود الحساب الضريبي
account,view,account.tax.code.template,account.view_tax_code_template_form,Account Tax Code Template,قالب حساب رمز الضريبة
